GROUP_ID,GROUP_NAME,GROUP_LINK,TAG_LIST
9a9c03eb057048babee82434032f75d9,bbibinbing,https://x.com/bbibinbingART,"Vocaloid,世界計畫,VTuber,MyGO!!!!!/Ave Mujica"
c1cb3c5db0bc4dd2ae82d63f4fd8e3ca,にゃんション-貓宅,,世界計畫
e838c497bfdb469a9b09e4c59d57d40a,LRLR,,Vocaloid
c1b4056756174023b0b039cffd6380ba,常夜茶會,https://x.com/FriendsGoudou,動物朋友
3b11748cc2314c21ad2df6ced174b4c1,Zweihanders,,
c70f2a8398594836bb6276ec9e2e16e6,畫畫好難,,
2a41447173a4470ba721fd449e6fad32,稚稚丸,,
64afd45002594ea0a256b359a6cbbc6c,紳士的秘密基地,,
dc3a5a70b1064a059c84d9ef56eb92bf,筑波的快樂輻射森林,https://www.facebook.com/profile.php?id=100000324976406,"蔚藍檔案,絕區零,魔物獵人"
7b3f310137f242aabecf003a149d917c,Bygin,https://lit.link/en/bygin,
49a4aa53f9ab4732bde8daa5e4366baa,星米恩,https://linktr.ee/richard04707,"星穹鐵道,俄語,葬送的芙莉蓮,VTuber,我推的孩子"
a62da985d18e4a6ebeca3c4a348720b5,ISWUWUWU,,
a3da389b4dd34540b4c86174b375f901,北星圖書,https://www.facebook.com/nsbooks,
23e945bf9be54fdfa245eab32392852d,花屋 La fleur,,
b8e51c8ffbd842c4af8be3a7a4949aed,平面狂想,,
dfc77b8cc10b4aa1a34cfd1049271473,瞪白紙工房,https://x.com/nanoha99001,"Love Live!,敗北女角"
60b5d1024e8d43e1baf7267a52e1fee8,刮租 - 愛爽強到靠北,https://www.plurk.com/LQ7,MyGO!!!!!/Ave Mujica
17b87d318ad14362ae708b691b7805df,規尬的地下競馬場,https://www.facebook.com/UpClassGuaga,"MyGO!!!!!/Ave Mujica,孤獨搖滾,GBC"
bb48878049034276b0801beef53c56f5,Prediction,,"JoJo,傳奇系列,鎌倉殿的13人"
ddf9dee3e97e47578c82dd1640096f9e,飛天冰淇淋同好會,,
0fb0cf1650134a879dd07001b35ccf57,小波啦,https://lit.link/en/polawork,膽大黨
0f22850ed0d24d3797414067b87171b4,T.K.C,https://www.facebook.com/TKCArtwork,"膽大黨,葬送的芙莉蓮"
cd8b3cf3f894498e9a3d8789337ffbea,雷光刻幻,,
7d13ae72163144d6a87f1ba984873fcd,蟲蟲商號,,
77bb7dfd82b2437b90684f2dfae1934f,毛毛創森坊,,
da4a998fcba44920a6a2a21b94475c10,蒼銀之星,https://www.facebook.com/aokihoshi,"葬送的芙莉蓮,妮姬"
8b52f2252b0249358dd1d7f9a5059a1a,三色坊,https://www.facebook.com/san.se.fang,原創
d29da82141a742ac8ff52f735315936a,助客勃,https://www.facebook.com/zhukebo,原創
92a5068f14fb4eb58673b8858d886cf1,有害蕈類集會所,,
d6af1308b9a94cacba715698c8c3b480,Kouchiku卡卡,https://linktr.ee/kouchiku,VTuber
2672855046cd46049312fbba898fc485,娘娘,https://www.facebook.com/atea1007,原神
9869a89ef808452f828a7b80ecb597d6,YUI/YUNA,,Cosplay
ac51251990244782b7b5e11b4ffbfde8,好點子,https://www.facebook.com/chenyurain,
037a01754f76472f965b80371cf869e2,就是諾亞亞Noyaya,,Cosplay
28070305f537455eabeca11a9b8d2007,米米Mimi,,Cosplay
e81f5a6095fe44658fd7fcea57ec4389,蜜雅Kcup,,Cosplay
6434df6dc86244d4ba14e3498fa2ff5f,kumori,,
563d5aa7551742d3a3ad16ade088f266,亞織Aori,,Cosplay
f6597ce350e543f3aea0fc578562deab,Sum sum Danka,,Cosplay
5a94210d435b4f7990e16bd7b53d36e8,COSIS team - Kae,,Cosplay
093473a5e5b543278a84e32a3d65ebb0,COSIS team - Joo A,,Cosplay
08a9d91c592d411a9c5e253fe5f84397,REI's ROOM,https://lit.link/en/reisroom,"學園偶像大師,VTuber"
58c7497a689b49b384e8b199e220806f,鈴屋,,學園偶像大師
b82c9d2870ef44ad8dfa25af15405eab,洋食小貓,,
344c32d920914ac6809359e108ca6552,小空 Sora,,Cosplay
3feb4b50baa24b379dc34c07d3a8da82,教皇和牛專賣工作室,,
6024f227d75f42e0b596d1eed2f14411,龜龜kame,,
784d7c75c2934b3090b180439eeba2e3,坊橋夜泊,https://lit.link/en/jyoeshi,"Cosplay,碧藍航線"
018d85396ddf4003941634b665fd9502,Catity cosplay,,Cosplay
7a5e92f4df81469cb2faffdd6361169f,雨波HaneAme,,Cosplay
3def29ee3652465bbddcd0644f06b2c7,恐怖白果醬,https://x.com/horrorwhitejam,
b9d2e0b005944530b5618a104fdd91b1,光影之下,https://www.facebook.com/p/%E5%85%89%E5%BD%B1%E4%B9%8B%E4%B8%8B-100063716054247,
833b7e85bed44ebfa3afd9734a7b86ab,阿農Anon,https://x.com/anon_114c,
3e21dcdb46714d47bb4b682a02cb2f2a,可可米可 Coco Miko,https://x.com/CocoMikoArt,
36337b5216664809b2de4baaaa79d590,Neo尼奧推し活創作,https://www.facebook.com/profile.php?id=100092460082558,
fe1a475930834e53852ff7b61e005bdc,龍鳥的巢,https://www.facebook.com/killeryuan08,
1eec8987c97b4113bac500b402e1ce64,水豚早安安,,
7eee8dd11da140d8828f0bf6c016498c,1717這裏那裏,,
f0ca2ea25e984215894b1c5c1d147823,原·Lab717,https://www.facebook.com/profile.php/?id=61564680281342,蔚藍檔案
cc415d11ebed494481f5333008984dfc,Eternal planet,,蔚藍檔案
39768dfdf47747c5befeac4f7ab7698c,梟心組,https://www.facebook.com/jantan169888,
169d01dde8d14a9ba31ab38ce5c34e34,五四五四,,
195e520fca6d488686740881f38b490b,任務了解,https://x.com/sefiloms,碧藍航線
dad6fa9a3c54460c9641c7d22d7b6311,壽司不能吃ㄚ,,星穹鐵道
8e0fe8f30a7845f3b4b052488539fa63,大福喵喵,https://lit.link/en/cattsuki29,原創
c222970797234c1eafa4edd6169cc8a0,快樂濕大象,https://www.facebook.com/HappyWetClub,
f03f6c4c2ce9406b8b98ca69632cf474,梅依貓物語,https://www.facebook.com/MyosotisTR,
1891b17808234bcf9f5fea127f8bed43,赤井いと,https://www.facebook.com/profile.php?id=100088079427281,
1796600a1c914dfb89ae87da7f228f80,燒烤海鮮嚕串買一送一限時搶購,,
1c6876b4e7c443bb9086fb48b3ec9bea,浣熊會洗棉花糖,,
b4f7168ae5654b16afca247cf17d92cc,吃貨少女あか,,
ab37cb09d490435da746f081f34bf822,洛妮想皮也不該吃夕泠啊,,
8e4aecedb93c4fc789638a071b3590c1,PoiLiang,,
688e6abb07a34d598713386602eb07d4,Bremen布來沒,https://x.com/bremen_today,
5e612f7a525a46129b104620a926bb4d,N.D.S.L.,,"VTuber,Minecraft,迷宮飯"
d2203e4be2264cc992fb1dfa11035966,嚕卡蹦分貝>100,https://www.facebook.com/rukaleeruka,Cosplay
90d5f4b724094832bda5d1f8a9527886,Yumi小魚兒,https://www.facebook.com/Yumi.TWcosplay,"Cosplay,妮姬"
7463569dc1dd4bf7bc11fc20796378ab,悠夢,https://www.facebook.com/p/Cosplay-%E6%82%A0%E5%A4%A2-100064006753812,Cosplay
6950e76943d54c1bb0b774f538657174,樂褆超可愛,https://lit.link/en/haruka0316,Cosplay
91515df560884c599f0a14f4286cafe9,大慶集團,https://www.facebook.com/DaChinElectronic,
bbf2661e580844d5be63e474faaf7738,要石重工,,
8defbcf6aa86405d9ed9d02baaf8eb59,White Canvas,,
f16ac95828324945abb8b7ca733f5f1a,絕讚發情中,,
6165a6c34b3743418bc3e27059db5113,超市大鳳蝶,,
c7c592fca63249dfacd608b2f4d8688e,紫玥桃sakuramomo,https://linktr.ee/skauramomo,Cosplay
9dfa86a39c404606a45a9355eaaecfe1,小希Akiii,https://linktr.ee/akidesu0523,Cosplay
008f270d5e19458cbb31dc62d9a8c657,小艾,,Cosplay
eca1b83ebc4d45918046bce28c2d51ce,願願yuan,https://linktr.ee/Yuanyuantseng,Cosplay
df6c04039ebc49a9a66e498aef7851a8,空罐王,https://www.facebook.com/canking,
9f94d7886ce0473ba2a3e07af7f8bea4,羊馬它與胖雞們,https://www.instagram.com/alpaca_ywy,原創
dc298e367f1b424d989234bb18adf11d,抽子雜貨屋,https://www.facebook.com/DannyCHUCHI,
52c5ebf5701e4c00b2f875220b5cb7c6,長腿綿羊,,
8c2214a77fab4496887dbbf9aa8b5701,KARAS押形,https://www.facebook.com/KARASoshigata,MyGO!!!!!/Ave Mujica
d7914104ff0049b0acf7d9f7b5078b8e,毛毛貓貓,https://www.facebook.com/neko.katabami,原創
62426c9a55294716a0a3ada0570b423e,"IewNa阿呦娜,漁島製作",https://www.instagram.com/iew_cv,
9a492e71fb324264a1698977bd7c830d,是α 不是a,https://www.facebook.com/alpha.area,
99b0c62cfbde404cad65aef2accc0b94,本土英雄-寶島轟雷,https://www.facebook.com/titw.thunder,
0cd9170892734626a9670e94ba87d6e6,極彩色茶屋,https://www.instagram.com/sih_fei_jhai.sketching,
fd33a248dfe541ac9e70d788dbc1fcdf,動物大學U-nya-versity,,
ad594c6edc724594b5b16d644d05b5e6,靈魂褓姆阿嚕,https://www.instagram.com/bobacat.nana,原創
3e9ca94a44a54bb99cdbdeb42d5c97e3,微光糖片研究所,https://www.facebook.com/su.mi.923724,
138a7e5cf19048f6b40e3cdc27d6ecf1,酒池肉林.AKA.新鮮的肝,,
5baab8d46bae468e828c859fc2fda95a,咖啡因工坊,https://www.facebook.com/coffeeinkcomic,
66efc02dd3f94ae482d476dc5c3654a1,客家兄貴的骯髒漫畫部屋,https://www.facebook.com/chancebishonen,"原創,VTuber,地。-關於地球的運動-"
0744524dad514700b9e4b9258710a497,大槻 O2TSUKI,https://www.facebook.com/O2TSUKI,
19dfb5188d914a689718ee32f2cd5500,羽利老師與她的漫研社小夥伴們,https://linktr.ee/millymilly.tw,
907f5a78eef040bf85d02a3cc23a2e28,コババ尼在看什麼？,,
a258be3fd3fa4a919faf8f487c3c0748,吉良綺形館,https://testing.plurk.com/Kira101516,
f413e8c1313a493193fdc430a73dd8dd,靈魂劇場 Soul Theater,https://www.facebook.com/soultheater1117,
28bca8b7cfd64b919e1dd00afa51c6cc,魔女與蛇-Beibeinside,,
